17100, Children of the Nile: Enhanced Edition, 0, 4.750000, 0, 2008, 0, 1, 0, 0
17120, Children of the Nile: Alexandria, 0, 0.000000, 0, 2008, 0, 1, 0, 0
17140, Hinterland, 0, 0.000000, 0, 2008, 0, 1, 0, 0
17180, Mosby's Confederacy, 0, 0.000000, 0, 2008, 0, 1, 0, 0
17330, Crysis Warhead®, 17, 17.500000, 0, 2008, 0, 1, 0, 0
17390, SPORE™, 0, 17.500000, 0, 2008, 0, 1, 0, 0
17440, SPORE™ Creepy & Cute Parts Pack, 0, 17.500000, 0, 2008, 0, 1, 0, 0
17460, Mass Effect (2007), 17, 17.500000, 0, 2008, 0, 1, 0, 0
17500, Zombie Panic! Source, 0, 0.000000, 0, 2008, 1, 1, 0, 0
17740, Empires Mod, 0, 0.000000, 0, 2008, 1, 1, 0, 0
18000, "Precipice of Darkness Episode One", 17, 0.000000, 0, 2008, 0, 1, 0, 0
18020, "Precipice of Darkness Episode Two", 17, 0.000000, 0, 2008, 0, 1, 0, 0
18300, Spectraball, 0, 3.750000, 0, 2008, 0, 1, 1, 0
18400, Crazy Machines 2, 0, 5.500000, 0, 2008, 0, 1, 0, 0
18420, Crazy Machines, 0, 5.500000, 0, 2008, 0, 1, 0, 0
18430, Crazy Machines 1.5, 0, 5.500000, 0, 2008, 0, 1, 0, 0
18500, Defense Grid: The Awakening, 0, 5.500000, 0, 2008, 0, 1, 0, 0
19000, Silent Hill Homecoming, 17, 18.620001, 0, 2008, 0, 1, 0, 0
19200, Tank Universal, 0, 3.000000, 0, 2008, 0, 1, 0, 0
19500, Eternity's Child, 0, 0.000000, 0, 2008, 0, 1, 0, 0
19800, Brothers in Arms: Earned in Blood™, 17, 8.000000, 0, 2008, 0, 1, 0, 0
19810, The Sum of All Fears, 0, 6.240000, 0, 2008, 0, 1, 0, 0
19830, Tom Clancy's Rainbow Six® 3 Gold, 0, 8.000000, 0, 2008, 0, 1, 0, 0
19900, Far Cry® 2, 17, 8.000000, 0, 2008, 0, 1, 0, 0
19980, Prince of Persia®, 0, 8.000000, 0, 2008, 0, 1, 0, 0
20200, Galactic Bowling, 0, 0.000000, 0, 2008, 0, 1, 0, 0
20510, S.T.A.L.K.E.R.: Clear Sky, 0, 6.880000, 0, 2008, 0, 1, 0, 0
20700, Starscape, 0, 5.500000, 0, 2008, 0, 1, 0, 0
20710, Mr. Robot, 0, 5.500000, 0, 2008, 0, 1, 0, 0
20900, The Witcher: Enhanced Edition Director's Cut, 0, 6.880000, 0, 2008, 0, 1, 1, 0
21000, LEGO® Batman™: The Videogame, 0, 11.880000, 0, 2008, 0, 1, 0, 0
21300, Gravitron 2, 0, 0.000000, 0, 2008, 0, 1, 0, 0
21500, Pyroblazer®, 0, 0.000000, 0, 2008, 0, 1, 0, 0
22000, World of Goo, 0, 8.000000, 0, 2008, 0, 1, 1, 0
22100, Mount & Blade, 0, 6.250000, 0, 2008, 0, 1, 0, 0
22300, Fallout 3, 17, 6.880000, 0, 2008, 0, 1, 0, 0
23400, Imperium Romanum Gold Edition, 0, 7.190000, 0, 2008, 0, 1, 0, 0
23420, Europa Universalis: Rome - Gold Edition , 0, 6.880000, 0, 2008, 0, 1, 0, 0
24420, Aquaria, 0, 6.880000, 0, 2008, 0, 1, 0, 0
